Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,timestamp,source_ip
51518,6,2/16/2018 1:46,4246637,5,3,935,320,935,0,187,418.1447118,320,0,106.6666667,184.7520861,295.5279672,1.883843616,606662.4286,1572138.329,4171713,6,4246637,1061659.25,2073463.676,4171719,23,47250,23625,30322.15299,45066,2184,0,0,0,0,168,104,1.17740226,0.706441356,0,935,139.4444444,316.5482235,100202.7778,0,0,0,0,1,0,0,0,0,156.875,187,106.6666667,0,0,0,0,0,0,5,935,3,320,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
52766,6,2/16/2018 1:46,4429076,5,3,935,363,935,0,187,418.1447118,363,0,121,209.5781477,293.0633839,1.8062458170000002,632725.1429,1649342.071,4372957,4,4429076,1107269,2177181.024,4372974,61,33432,16716,23234.11462,33145,287,0,0,0,0,168,104,1.128903636,0.6773421820000001,0,935,144.2222222,319.9206065,102349.1944,0,0,0,0,1,0,0,0,0,162.25,187,121,0,0,0,0,0,0,5,935,3,363,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
21,6,2/16/2018 10:30,5,1,1,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,200000,200000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
47946,6,2/16/2018 1:46,4458648,5,3,935,369,935,0,187,418.1447118,369,0,123,213.0422493,292.4653393,1.7942658850000002,636949.7143,1640761.151,4356988,7,4458648,1114662,2162003.671,4356995,18,96065,48032.5,67288.9884,95613,452,0,0,0,0,168,104,1.121416178,0.672849707,0,935,144.8888889,320.4393252,102681.3611,0,0,0,0,1,0,0,0,0,163,187,123,0,0,0,0,0,0,5,935,3,369,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
21,6,2/16/2018 10:26,22,1,1,0,0,0,0,0,0,0,0,0,0,0,90909.09091,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,45454.54545,45454.54545,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
40930,6,2/16/2018 1:45,5431754,4,5,935,373,935,0,233.75,467.5,373,0,74.6,166.8106711,240.8061926,1.656923344,678969.25,1889688.206,5355585,8,5415134,1805044.667,3074894.058,5355593,16415,76169,19042.25,22141.36103,52018,4990,0,0,0,0,136,168,0.7364103750000001,0.920512969,0,935,130.8,305.9171275,93585.28889,0,0,0,0,1,0,0,0,1,145.3333333,233.75,74.6,0,0,0,0,0,0,4,935,5,373,219,225,1,32,0,0,0,0,5355585,0,5355585,5355585,Benign,53:48.2,87.236.232.200
32994,6,2/16/2018 1:48,3143637,5,3,935,287,935,0,187,418.1447118,287,0,95.66666667,165.6995273,388.7217258,2.544823082,449091,1158036.087,3074984,4,3143637,785909.25,1526180.344,3074992,17,20864,10432,6214.054393,14826,6038,0,0,0,0,168,104,1.590514426,0.954308656,0,935,135.7777778,314.3790617,98834.19444,0,0,0,0,1,0,0,0,0,152.75,187,95.66666667,0,0,0,0,0,0,5,935,3,287,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:45,5183,2,0,0,0,0,0,0,0,0,0,0,0,0,385.8769053,5183,0,5183,5183,5183,5183,0,5183,5183,0,0,0,0,0,0,0,0,0,64,0,385.8769053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
60426,6,2/16/2018 1:45,5174465,5,3,935,369,935,0,187,418.1447118,369,0,123,213.0422493,252.0067292,1.5460535530000001,739209.2857,1919047.692,5090638,5,5174465,1293616.25,2531653.019,5090643,37,83225,41612.5,58464.29578,82953,272,0,0,0,0,168,104,0.966283471,0.579770083,0,935,144.8888889,320.4393252,102681.3611,0,0,0,0,1,0,0,0,0,163,187,123,0,0,0,0,0,0,5,935,3,369,237,211,1,32,0,0,0,0,5090638,0,5090638,5090638,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,38387,2,0,0,0,0,0,0,0,0,0,0,0,0,52.10097168,38387,0,38387,38387,38387,38387,0,38387,38387,0,0,0,0,0,0,0,0,0,64,0,52.10097168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,959,2,0,0,0,0,0,0,0,0,0,0,0,0,2085.505735,959,0,959,959,959,959,0,959,959,0,0,0,0,0,0,0,0,0,64,0,2085.505735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,49614,3,0,0,0,0,0,0,0,0,0,0,0,0,60.46680372,24807,30821.37038,46601,3013,49614,24807,30821.37038,46601,3013,0,0,0,0,0,0,0,0,0,96,0,60.46680372,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
44182,6,2/16/2018 1:47,4117905,5,3,935,358,935,0,187,418.1447118,358,0,119.3333333,206.6913964,313.9946162,1.9427354440000002,588272.1429,1519948.777,4035000,7,4117905,1029476.25,2003819.398,4035007,22,56373,28186.5,19970.81682,42308,14065,0,0,0,0,168,104,1.214209653,0.728525792,0,935,143.6666667,319.4972613,102078.5,0,0,0,0,1,0,0,0,0,161.625,187,119.3333333,0,0,0,0,0,0,5,935,3,358,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,39354,2,0,0,0,0,0,0,0,0,0,0,0,0,50.8207552,39354,0,39354,39354,39354,39354,0,39354,39354,0,0,0,0,0,0,0,0,0,64,0,50.8207552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
39634,6,2/16/2018 1:45,5042162,5,3,935,320,935,0,187,418.1447118,320,0,106.6666667,184.7520861,248.9011658,1.586620977,720308.8571,1847704.917,4909896,5,5042162,1260540.5,2433172.634,4909904,24,44482,22241,15030.26174,32869,11613,0,0,0,0,168,104,0.9916381110000001,0.594982866,0,935,139.4444444,316.5482235,100202.7778,0,0,0,0,1,0,0,0,0,156.875,187,106.6666667,0,0,0,0,0,0,5,935,3,320,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,48400,3,0,0,0,0,0,0,0,0,0,0,0,0,61.98347107,24200,27370.68929,43554,4846,48400,24200,27370.68929,43554,4846,0,0,0,0,0,0,0,0,0,96,0,61.98347107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
21,6,2/16/2018 10:36,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
21,6,2/16/2018 10:39,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,63733,3,0,0,0,0,0,0,0,0,0,0,0,0,47.0713759,31866.5,12085.162,40412,23321,63733,31866.5,12085.162,40412,23321,0,0,0,0,0,0,0,0,0,96,0,47.0713759,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
40068,6,2/16/2018 1:48,4381549,5,4,935,293,935,0,187,418.1447118,293,0,73.25,146.5,280.2661798,2.054068093,547693.625,1508243.64,4280064,6,4381549,1095387.25,2123216.393,4280070,5979,96405,32135,25942.64649,49928,2368,0,0,0,0,168,136,1.141148941,0.912919153,0,935,122.8,299.8658218,89919.51111,0,0,0,0,1,0,0,0,0,136.4444444,187,73.25,0,0,0,0,0,0,5,935,4,293,237,225,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
60290,6,2/16/2018 1:47,4197267,5,3,935,320,935,0,187,418.1447118,320,0,106.6666667,184.7520861,299.00409,1.906002168,599609.5714,1535806.927,4081822,8,4197267,1049316.75,2021944.832,4081830,32,80609,40304.5,56647.03135,80360,249,0,0,0,0,168,104,1.191251355,0.7147508130000001,0,935,139.4444444,316.5482235,100202.7778,0,0,0,0,1,0,0,0,0,156.875,187,106.6666667,0,0,0,0,0,0,5,935,3,320,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
21,6,2/16/2018 10:35,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
59620,6,2/16/2018 1:45,5434872,5,3,935,300,935,0,187,418.1447118,300,0,100,173.2050808,227.2362624,1.471975789,776410.2857,2030042.476,5380028,4,5434872,1358718,2680926.432,5380036,28,38999,19499.5,20346.99763,33887,5112,0,0,0,0,168,104,0.919984868,0.551990921,0,935,137.2222222,315.1895373,99344.44444,0,0,0,0,1,0,0,0,0,154.375,187,100,0,0,0,0,0,0,5,935,3,300,237,211,1,32,0,0,0,0,5380028,0,5380028,5380028,Benign,53:48.2,87.236.232.200
33204,6,2/16/2018 1:46,4477251,5,3,935,331,935,0,187,418.1447118,331,0,110.3333333,191.1029391,282.7627935,1.786810701,639607.2857,1617581.083,4306569,7,4477251,1119312.75,2125384.907,4306576,26,117491,58745.5,82641.69084,117182,309,0,0,0,0,168,104,1.116756688,0.670054013,0,935,140.6666667,317.3527217,100712.75,0,0,0,0,1,0,0,0,0,158.25,187,110.3333333,0,0,0,0,0,0,5,935,3,331,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
21,6,2/16/2018 10:29,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
42560,6,2/16/2018 1:46,4516792,5,3,935,354,935,0,187,418.1447118,354,0,118,204.3819953,285.3795349,1.771168564,645256,1614602.753,4304667,6,4516792,1129198,2117924.344,4304673,22,153275,76637.5,103802.5684,150037,3238,0,0,0,0,168,104,1.106980352,0.664188211,0,935,143.2222222,319.1644473,101865.9444,0,0,0,0,1,0,0,0,0,161.125,187,118,0,0,0,0,0,0,5,935,3,354,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
21,6,2/16/2018 10:39,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
55734,6,2/16/2018 1:46,4351927,5,3,935,377,935,0,187,418.1447118,377,0,125.6666667,217.6610515,301.4756452,1.838266129,621703.8571,1611059.546,4275028,6,4351927,1087981.75,2124797.58,4275036,57,27768,13884,5433.408507,17726,10042,0,0,0,0,168,104,1.1489163310000001,0.6893497980000001,0,935,145.7777778,321.1490222,103136.6944,0,0,0,0,1,0,0,0,0,164,187,125.6666667,0,0,0,0,0,0,5,935,3,377,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
21,6,2/16/2018 10:19,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
50574,6,2/16/2018 1:48,4532036,5,4,935,588,935,0,187,418.1447118,294,0,147,169.7409791,336.0520525,1.985862425,566504.5,1458687.221,4169389,7,4532036,1133009,2030093.253,4169396,25,337934,112644.6667,140210.3811,274352,24935,0,0,0,0,168,136,1.1032569030000001,0.8826055220000001,0,935,152.3,300.9511034,90571.56667,0,0,0,0,1,0,0,0,0,169.2222222,187,147,0,0,0,0,0,0,5,935,4,588,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,11422,2,0,0,0,0,0,0,0,0,0,0,0,0,175.1006829,11422,0,11422,11422,11422,11422,0,11422,11422,0,0,0,0,0,0,0,0,0,64,0,175.1006829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
57572,6,2/16/2018 1:46,4193332,5,3,935,318,935,0,187,418.1447118,318,0,106,183.5973856,298.8077262,1.90779075,599047.4286,1510501.889,4023421,6,4193332,1048333,1983800.775,4023427,29,87293,43646.5,56161.9561,83359,3934,0,0,0,0,168,104,1.192369219,0.715421531,0,935,139.2222222,316.4062965,100112.9444,0,0,0,0,1,0,0,0,0,156.625,187,106,0,0,0,0,0,0,5,935,3,318,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
36462,6,2/16/2018 1:47,4270690,5,3,935,363,935,0,187,418.1447118,363,0,121,209.5781477,303.9321515,1.8732335990000002,610098.5714,1565189.5,4159347,6,4270690,1067672.5,2061299.478,4159353,77,64521,32260.5,4213.649309,35240,29281,0,0,0,0,168,104,1.170771,0.7024625999999999,0,935,144.2222222,319.9206065,102349.1944,0,0,0,0,1,0,0,0,0,162.25,187,121,0,0,0,0,0,0,5,935,3,363,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,2664,2,0,0,0,0,0,0,0,0,0,0,0,0,750.7507508,2664,0,2664,2664,2664,2664,0,2664,2664,0,0,0,0,0,0,0,0,0,64,0,750.7507508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,2520,2,0,0,0,0,0,0,0,0,0,0,0,0,793.6507937,2520,0,2520,2520,2520,2520,0,2520,2520,0,0,0,0,0,0,0,0,0,64,0,793.6507937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,37397,2,0,0,0,0,0,0,0,0,0,0,0,0,53.48022569,37397,0,37397,37397,37397,37397,0,37397,37397,0,0,0,0,0,0,0,0,0,64,0,53.48022569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
35812,6,2/16/2018 1:46,4473967,5,3,935,355,935,0,187,418.1447118,355,0,118.3333333,204.9593456,288.334715,1.788122264,639138.1429,1656403.125,4394935,7,4473967,1118491.75,2184607.175,4394943,18,78077,39038.5,54848.1517,77822,255,0,0,0,0,168,104,1.117576415,0.670545849,0,935,143.3333333,319.2471613,101918.75,0,0,0,0,1,0,0,0,0,161.25,187,118.3333333,0,0,0,0,0,0,5,935,3,355,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,32563,2,0,0,0,0,0,0,0,0,0,0,0,0,61.41940239,32563,0,32563,32563,32563,32563,0,32563,32563,0,0,0,0,0,0,0,0,0,64,0,61.41940239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,402,2,0,0,0,0,0,0,0,0,0,0,0,0,4975.124378,402,0,402,402,402,402,0,402,402,0,0,0,0,0,0,0,0,0,64,0,4975.124378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
42516,6,2/16/2018 1:47,4188414,5,3,935,306,935,0,187,418.1447118,306,0,102,176.6691824,296.2935374,1.910030861,598344.8571,1539893.71,4090022,7,4188414,1047103.5,2028804.895,4090030,45,67476,33738,47357.76956,67225,251,0,0,0,0,168,104,1.193769288,0.716261573,0,935,137.8888889,315.5829702,99592.61111,0,0,0,0,1,0,0,0,0,155.125,187,102,0,0,0,0,0,0,5,935,3,306,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
55054,6,2/16/2018 1:46,4853067,4,6,935,397,935,0,233.75,467.5,397,0,66.16666667,162.0745713,274.4656111,2.060552636,539229.6667,1263693.81,3789935,3,4852151,1617383.667,2758961.519,4803043,1110,1063132,212626.4,447958.7653,1013105,292,0,0,0,0,136,208,0.824221054,1.236331582,0,935,121.0909091,295.0493025,87054.09091,0,0,0,0,1,0,0,0,1,133.2,233.75,66.16666667,0,0,0,0,0,0,4,935,6,397,237,225,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
36266,6,2/16/2018 1:45,4844814,5,4,935,598,935,0,187,418.1447118,299,0,149.5,172.6277305,316.4208162,1.857656455,605601.75,1585139.018,4523821,6,4844814,1211203.5,2211715.95,4523827,23,275802,91934,123159.9012,233539,9757,0,0,0,0,168,136,1.032031364,0.825625091,0,935,153.3,301.4811769,90890.9,0,0,0,0,1,0,0,0,0,170.3333333,187,149.5,0,0,0,0,0,0,5,935,4,598,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
37920,6,2/16/2018 1:48,4664956,5,4,935,634,935,0,187,418.1447118,317,0,158.5,183.0200353,336.3375775,1.929278647,583119.5,1506854.826,4308058,6,4664956,1166239,2098922.931,4308065,21,308405,102801.6667,102688.4657,205855,482,0,0,0,0,168,136,1.071821471,0.857457176,0,935,156.9,303.5030478,92114.1,0,0,0,0,1,0,0,0,0,174.3333333,187,158.5,0,0,0,0,0,0,5,935,4,634,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
33182,6,2/16/2018 1:47,4048315,5,3,935,329,935,0,187,418.1447118,329,0,109.6666667,189.9482386,312.228668,1.97613081,578330.7143,1468058.514,3906524,6,4048315,1012078.75,1930055.735,3906531,42,98523,49261.5,69199.59093,98193,330,0,0,0,0,168,104,1.235081756,0.7410490540000001,0,935,140.4444444,317.2034486,100618.0278,0,0,0,0,1,0,0,0,0,158,187,109.6666667,0,0,0,0,0,0,5,935,3,329,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,9193,2,0,0,0,0,0,0,0,0,0,0,0,0,217.5568367,9193,0,9193,9193,9193,9193,0,9193,9193,0,0,0,0,0,0,0,0,0,64,0,217.5568367,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
53260,6,2/16/2018 1:46,4137650,5,3,935,371,935,0,187,418.1447118,371,0,123.6666667,214.1969499,315.6381038,1.9334646480000002,591092.8571,1512570.17,4020695,6,4137650,1034412.5,1991063.466,4020701,35,67592,33796,47346.45585,67275,317,0,0,0,0,168,104,1.208415405,0.7250492430000001,0,935,145.1111111,320.6148174,102793.8611,0,0,0,0,1,0,0,0,0,163.25,187,123.6666667,0,0,0,0,0,0,5,935,3,371,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,2348,2,0,0,0,0,0,0,0,0,0,0,0,0,851.7887564,2348,0,2348,2348,2348,2348,0,2348,2348,0,0,0,0,0,0,0,0,0,64,0,851.7887564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,20845,2,0,0,0,0,0,0,0,0,0,0,0,0,95.94627009,20845,0,20845,20845,20845,20845,0,20845,20845,0,0,0,0,0,0,0,0,0,64,0,95.94627009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
21,6,2/16/2018 10:55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,2116,2,0,0,0,0,0,0,0,0,0,0,0,0,945.1795841,2116,0,2116,2116,2116,2116,0,2116,2116,0,0,0,0,0,0,0,0,0,64,0,945.1795841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,67711,3,0,0,0,0,0,0,0,0,0,0,0,0,44.30594733,33855.5,12974.70233,43030,24681,67711,33855.5,12974.70233,43030,24681,0,0,0,0,0,0,0,0,0,96,0,44.30594733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
49222,6,2/16/2018 1:46,4352789,5,3,935,314,935,0,187,418.1447118,314,0,104.6666667,181.2879845,286.9424638,1.83790209,621827,1617277.365,4289323,7,4352789,1088197.25,2134146.102,4289330,27,37550,18775,23067.23742,35086,2464,0,0,0,0,168,104,1.148688806,0.689213284,0,935,138.7777778,316.1264691,99935.94444,0,0,0,0,1,0,0,0,0,156.125,187,104.6666667,0,0,0,0,0,0,5,935,3,314,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:45,317,2,0,0,0,0,0,0,0,0,0,0,0,0,6309.148265,317,0,317,317,317,317,0,317,317,0,0,0,0,0,0,0,0,0,64,0,6309.148265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,17765,2,0,0,0,0,0,0,0,0,0,0,0,0,112.5809175,17765,0,17765,17765,17765,17765,0,17765,17765,0,0,0,0,0,0,0,0,0,64,0,112.5809175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,23219,2,0,0,0,0,0,0,0,0,0,0,0,0,86.13635385,23219,0,23219,23219,23219,23219,0,23219,23219,0,0,0,0,0,0,0,0,0,64,0,86.13635385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,85167,3,0,0,0,0,0,0,0,0,0,0,0,0,35.22491106,42583.5,1588.868937,43707,41460,85167,42583.5,1588.868937,43707,41460,0,0,0,0,0,0,0,0,0,96,0,35.22491106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
